id,ride_id,timestamp,rpm,speed_kph,torque_nm,voltage_out,battery_voltage_v,motor_current_a,motor_power_w,power_band,temp_c,humidity_pct,fluid_loss_l,sweat_rate_l_hr,skin_temp_c,ml_sweat_probability,sweat_reduction_active
913,RIDE_20260526_154715,2026-05-26 15:53:35.199052+00,67.4,23.4,36.1,2.06,38.42,0.16,6.15,LOW,38.54,19.58,0.07,0.6433,40,0.01,false
914,RIDE_20260526_154715,2026-05-26 15:53:36.357906+00,68.4,23.1,35.6,2.06,38.41,0.16,6.15,LOW,38.54,19.58,0.07,0.6433,40,0.01,false
915,RIDE_20260526_154715,2026-05-26 15:53:37.535187+00,75.9,23.5,53,2.37,38.41,0.17,6.53,LOW,38.54,19.58,0.07,0.6433,40,0.01,false
916,RIDE_20260526_154715,2026-05-26 15:53:38.712815+00,70.3,23.3,49.4,2.31,38.4,0.22,8.45,LOW,38.54,19.58,0.07,0.6433,40,0.01,false
917,RIDE_20260526_154715,2026-05-26 15:53:39.888502+00,71,23,45.7,2.24,38.4,0.21,8.06,LOW,38.54,19.58,0.07,0.6433,40,0.01,false
918,RIDE_20260526_154715,2026-05-26 15:53:41.064426+00,75.9,23.1,52.8,2.37,38.41,0.2,7.68,LOW,38.54,19.58,0.07,0.6433,40,0.01,false
919,RIDE_20260526_154715,2026-05-26 15:53:42.288728+00,63.5,23.7,50.9,2.33,38.4,0.22,8.45,LOW,39.25,19.87,0.07,0.6433,40,0.01,false
920,RIDE_20260526_154715,2026-05-26 15:53:43.465105+00,64.9,23.1,51.9,2.35,38.4,0.25,9.6,LOW,39.25,19.87,0.07,0.6433,40,0.01,false
921,RIDE_20260526_154715,2026-05-26 15:53:44.644946+00,71.6,24.2,45.1,2.23,38.41,0.21,8.07,LOW,39.25,19.87,0.07,0.6433,40,0.01,false
922,RIDE_20260526_154715,2026-05-26 15:53:45.810852+00,65,23.4,35.6,2.06,38.41,0.19,7.3,LOW,39.25,19.87,0.07,0.6433,40,0.01,false
923,RIDE_20260526_154715,2026-05-26 15:53:46.974172+00,67.5,22.6,29.7,1.95,38.41,0.17,6.53,LOW,39.25,19.87,0.07,0.6433,40,0.01,false
924,RIDE_20260526_154715,2026-05-26 15:53:48.143079+00,62.6,22.5,41.9,2.17,38.41,0.17,6.53,LOW,39.25,19.87,0.07,0.6433,40,0.01,false
925,RIDE_20260526_154715,2026-05-26 15:53:49.30574+00,69.7,22.3,42.5,2.18,38.41,0.17,6.53,LOW,39.25,19.87,0.07,0.6433,40,0.01,false
926,RIDE_20260526_154715,2026-05-26 15:53:50.491229+00,72.4,22.3,48.5,2.29,38.41,0.18,6.91,LOW,39.25,19.87,0.07,0.6433,40,0.01,false
927,RIDE_20260526_154715,2026-05-26 15:53:51.735705+00,71.8,21.9,48,2.28,38.4,0.24,9.22,LOW,40.47,19.56,0.07,0.6433,40,0.01,false
928,RIDE_20260526_154715,2026-05-26 15:53:52.914712+00,77.3,22.3,85.8,2.5,38.41,0.18,6.91,LOW,40.47,19.56,0.07,0.6433,40,0.01,false
929,RIDE_20260526_154715,2026-05-26 15:53:54.066425+00,62.8,22.9,68.1,2.5,38.39,0.27,10.37,LOW,40.47,19.56,0.07,0.6433,40,0.01,false
930,RIDE_20260526_154715,2026-05-26 15:53:55.242699+00,36.4,21.3,53.7,2.39,38.4,0.26,9.98,LOW,40.47,19.56,0.07,0.6433,40,0.01,false
931,RIDE_20260526_154715,2026-05-26 15:53:56.405486+00,10.3,19.7,43,1,38.4,0.23,8.83,LOW,40.47,19.56,0.07,0.6433,40,0.01,false
932,RIDE_20260526_154715,2026-05-26 15:53:57.568534+00,10.3,18.6,35.2,1,38.44,0.01,0.38,LOW,40.47,19.56,0.07,0.6433,40,0.01,false
933,RIDE_20260526_154715,2026-05-26 15:53:58.747578+00,59,16.9,28.6,1.93,38.48,-0.07,-2.69,LOW,40.47,19.56,0.07,0.6433,40,0.01,false
934,RIDE_20260526_154715,2026-05-26 15:53:59.928091+00,16.4,15.1,23.9,1,38.46,0.02,0.77,LOW,40.47,19.56,0.07,0.6433,40,0.01,false
935,RIDE_20260526_154715,2026-05-26 15:54:01.113211+00,13.2,13.5,20.9,1,38.44,0.03,1.15,LOW,40.47,19.56,0.07,0.6433,40,0.01,false
936,RIDE_20260526_154715,2026-05-26 15:54:02.309381+00,15.3,8.5,18.7,1,38.47,-0.07,-2.69,LOW,39.88,19.11,0.07,0.6433,40,0.01,false
937,RIDE_20260526_154715,2026-05-26 15:54:03.483954+00,11.6,6.3,21.9,1,38.48,-0.07,-2.69,LOW,39.88,19.11,0.07,0.6433,40,0.01,false
938,RIDE_20260526_154715,2026-05-26 15:54:04.638887+00,9.1,6.3,16.8,1,38.49,-0.07,-2.69,LOW,39.88,19.11,0.07,0.6433,40,0.01,false
939,RIDE_20260526_154715,2026-05-26 15:54:05.810147+00,6.5,0,13.2,1,38.49,-0.08,-3.08,LOW,39.88,19.11,0.07,0.6433,40,0.01,false
940,RIDE_20260526_154715,2026-05-26 15:54:06.997862+00,6.5,0,10.3,1,38.49,-0.07,-2.69,LOW,39.88,19.11,0.07,0.6433,40,0.01,false
941,RIDE_20260526_154715,2026-05-26 15:54:08.153156+00,11.4,0,7.7,1,38.5,-0.08,-3.08,LOW,39.88,19.11,0.07,0.6433,40,0.01,false
942,RIDE_20260526_154715,2026-05-26 15:54:09.32941+00,40.3,0,120.5,2.5,38.5,-0.08,-3.08,LOW,39.88,19.11,0.07,0.6433,40,0.01,false
943,RIDE_20260526_154715,2026-05-26 15:54:10.504847+00,77.2,13.8,104.2,2.5,37.23,4.73,176.1,LOW,39.88,19.11,0.07,0.6433,40,0.01,false
944,RIDE_20260526_154715,2026-05-26 15:54:11.674242+00,87.2,18,86.2,2.5,36.72,6.46,237.21,LOW,39.88,19.11,0.07,0.6433,40,0.01,false
945,RIDE_20260526_154715,2026-05-26 15:54:12.904989+00,81.2,19.4,72.4,2.5,38,1.54,58.52,LOW,39.51,19.3,0.07,0.6433,40,0.01,false
946,RIDE_20260526_154715,2026-05-26 15:54:14.085635+00,74.7,20.3,57.9,2.46,38.36,0.27,10.36,LOW,39.51,19.3,0.07,0.6433,40,0.01,false
947,RIDE_20260526_154715,2026-05-26 15:54:15.267067+00,75.3,20.6,54.7,2.4,38.37,0.25,9.59,LOW,39.51,19.3,0.07,0.6433,40,0.01,false
948,RIDE_20260526_154715,2026-05-26 15:54:16.442964+00,68.4,20.2,46.8,2.26,38.38,0.23,8.83,LOW,39.51,19.3,0.07,0.6433,40,0.01,false
949,RIDE_20260526_154715,2026-05-26 15:54:17.628595+00,68.1,20.2,48.3,2.29,38.39,0.2,7.68,LOW,39.51,19.3,0.07,0.6433,40,0.01,false
950,RIDE_20260526_154715,2026-05-26 15:54:18.786572+00,67.3,20.7,43.1,2.19,38.39,0.21,8.06,LOW,39.51,19.3,0.07,0.6433,40,0.01,false
951,RIDE_20260526_154715,2026-05-26 15:54:19.959873+00,80.3,21.1,36.5,2.07,38.4,0.18,6.91,LOW,39.51,19.3,0.07,0.6433,40,0.01,false
952,RIDE_20260526_154715,2026-05-26 15:54:21.120087+00,67.9,21.2,45.6,2.24,38.39,0.2,7.68,LOW,39.51,19.3,0.07,0.6433,40,0.01,false
953,RIDE_20260526_154715,2026-05-26 15:54:22.322543+00,71.7,21,49,2.3,38.39,0.2,7.68,LOW,38.83,19.67,0.07,0.6433,40,0.01,false
954,RIDE_20260526_154715,2026-05-26 15:54:23.490429+00,71.3,21.1,45.4,2.23,38.39,0.21,8.06,LOW,38.83,19.67,0.07,0.6433,40,0.01,false
955,RIDE_20260526_154715,2026-05-26 15:54:24.644999+00,73.4,21.2,42.4,2.18,38.39,0.2,7.68,LOW,38.83,19.67,0.07,0.6433,40,0.01,false
956,RIDE_20260526_154715,2026-05-26 15:54:25.817104+00,69.5,21.4,43.1,2.19,38.4,0.18,6.91,LOW,38.83,19.67,0.07,0.6433,40,0.01,false
957,RIDE_20260526_154715,2026-05-26 15:54:26.989471+00,76.6,21.8,44.8,2.22,38.39,0.2,7.68,LOW,38.83,19.67,0.07,0.6433,40,0.01,false
958,RIDE_20260526_154715,2026-05-26 15:54:28.150288+00,80.3,22.5,40.8,2.15,38.4,0.17,6.53,LOW,38.83,19.67,0.07,0.6433,40,0.01,false
959,RIDE_20260526_154715,2026-05-26 15:54:29.324589+00,72,22,39.5,2.13,38.4,0.16,6.14,LOW,38.83,19.67,0.07,0.6433,40,0.01,false
960,RIDE_20260526_154715,2026-05-26 15:54:30.475398+00,76.5,22.2,39.5,2.13,38.4,0.16,6.14,LOW,38.83,19.67,0.07,0.6433,40,0.01,false
961,RIDE_20260526_154715,2026-05-26 15:54:31.644607+00,74.5,22.9,45.6,2.24,38.4,0.17,6.53,LOW,38.83,19.67,0.07,0.6433,40,0.01,false
962,RIDE_20260526_154715,2026-05-26 15:54:32.864046+00,64.5,22.4,38.8,2.11,38.39,0.19,7.29,LOW,38.36,19.95,0.07,0.6433,40,0.01,false
963,RIDE_20260526_154715,2026-05-26 15:54:34.027557+00,68.2,22.1,31.3,1.98,38.4,0.17,6.53,LOW,38.36,19.95,0.07,0.6433,40,0.01,false
964,RIDE_20260526_154715,2026-05-26 15:54:35.185062+00,62.1,21.6,30.5,1.96,38.4,0.17,6.53,LOW,38.36,19.95,0.07,0.6433,40,0.01,false
965,RIDE_20260526_154715,2026-05-26 15:54:36.34816+00,72.2,21.7,40.1,2.14,38.4,0.16,6.14,LOW,38.36,19.95,0.07,0.6433,40,0.01,false
966,RIDE_20260526_154715,2026-05-26 15:54:37.533134+00,64.6,21.7,40.6,2.15,38.4,0.17,6.53,LOW,38.36,19.95,0.07,0.6433,40,0.01,false
967,RIDE_20260526_154715,2026-05-26 15:54:38.70937+00,68.2,21.4,37.4,2.09,38.4,0.17,6.53,LOW,38.36,19.95,0.07,0.6433,40,0.01,false
968,RIDE_20260526_154715,2026-05-26 15:54:39.906015+00,73.3,22,50.9,2.33,38.39,0.2,7.68,LOW,38.36,19.95,0.07,0.6433,40,0.01,false
969,RIDE_20260526_154715,2026-05-26 15:54:41.076997+00,77,22,42.1,2.17,38.39,0.2,7.68,LOW,38.36,19.95,0.07,0.6433,40,0.01,false
970,RIDE_20260526_154715,2026-05-26 15:54:42.342143+00,70.5,21.6,41,2.15,38.4,0.17,6.53,LOW,37.96,19.98,0.07,0.6433,40,0.01,false
971,RIDE_20260526_154715,2026-05-26 15:54:43.51408+00,76.4,21.7,47.6,2.28,38.39,0.21,8.06,LOW,37.96,19.98,0.07,0.6433,40,0.01,false
972,RIDE_20260526_154715,2026-05-26 15:54:44.683759+00,83.7,22.3,52.3,2.36,38.39,0.23,8.83,LOW,37.96,19.98,0.07,0.6433,40,0.01,false
973,RIDE_20260526_154715,2026-05-26 15:54:45.844612+00,76.2,22.7,47.9,2.28,38.4,0.22,8.45,LOW,37.96,19.98,0.07,0.6433,40,0.01,false
974,RIDE_20260526_154715,2026-05-26 15:54:47.019115+00,79.1,22.5,52.1,2.36,38.4,0.19,7.3,LOW,37.96,19.98,0.07,0.6433,40,0.01,false
975,RIDE_20260526_154715,2026-05-26 15:54:48.185783+00,73,22.9,49.9,2.32,38.39,0.22,8.45,LOW,37.96,19.98,0.07,0.6433,40,0.01,false
976,RIDE_20260526_154715,2026-05-26 15:54:49.349155+00,67.8,22.8,40.7,2.15,38.4,0.18,6.91,LOW,37.96,19.98,0.07,0.6433,40,0.01,false
977,RIDE_20260526_154715,2026-05-26 15:54:50.508614+00,68.6,22.4,47.2,2.27,38.4,0.16,6.14,LOW,37.96,19.98,0.07,0.6433,40,0.01,false
978,RIDE_20260526_154715,2026-05-26 15:54:51.663753+00,66.3,22.3,44.7,2.22,38.39,0.21,8.06,LOW,37.96,19.98,0.07,0.6433,40,0.01,false
979,RIDE_20260526_154715,2026-05-26 15:54:52.878682+00,65.4,22,36.4,2.07,38.4,0.17,6.53,LOW,37.75,20.42,0.07,0.6433,40,0.01,false
980,RIDE_20260526_154715,2026-05-26 15:54:54.047633+00,65.1,21.6,43.2,2.2,38.4,0.16,6.14,LOW,37.75,20.42,0.07,0.6433,40,0.01,false
981,RIDE_20260526_154715,2026-05-26 15:54:55.208139+00,70.2,21.3,37.8,2.1,38.4,0.17,6.53,LOW,37.75,20.42,0.07,0.6433,40,0.01,false
982,RIDE_20260526_154715,2026-05-26 15:54:56.385011+00,62.5,21.2,33.3,2.01,38.4,0.16,6.14,LOW,37.75,20.42,0.07,0.6433,40,0.01,false
983,RIDE_20260526_154715,2026-05-26 15:54:57.542839+00,57.3,21,38.7,2.11,38.4,0.18,6.91,LOW,37.75,20.42,0.07,0.6433,40,0.01,false
984,RIDE_20260526_154715,2026-05-26 15:54:58.731996+00,62.5,20.8,41.1,2.16,38.4,0.19,7.3,LOW,37.75,20.42,0.07,0.6433,40,0.01,false
985,RIDE_20260526_154715,2026-05-26 15:54:59.892567+00,60.3,20.8,49.2,2.3,38.4,0.17,6.53,LOW,37.75,20.42,0.07,0.6433,40,0.01,false
986,RIDE_20260526_154715,2026-05-26 15:55:01.063325+00,66,21,45.7,2.24,38.4,0.19,7.3,LOW,37.75,20.42,0.07,0.6433,40,0.01,false
987,RIDE_20260526_154715,2026-05-26 15:55:02.237748+00,76.3,21.2,41.6,2.17,38.4,0.2,7.68,LOW,37.75,20.42,0.07,0.6433,40,0.01,false
988,RIDE_20260526_154715,2026-05-26 15:55:03.454316+00,78,21.2,55.8,2.42,38.4,0.19,7.3,LOW,37.95,20.68,0.07,0.6433,40,0.01,false
989,RIDE_20260526_154715,2026-05-26 15:55:04.62305+00,76.4,20.9,58.4,2.47,38.39,0.23,8.83,LOW,37.95,20.68,0.07,0.6433,40,0.01,false
990,RIDE_20260526_154715,2026-05-26 15:55:05.799978+00,66.5,21.9,55.1,2.41,38.38,0.28,10.75,LOW,37.95,20.68,0.07,0.6433,40,0.01,false
991,RIDE_20260526_154715,2026-05-26 15:55:06.969043+00,73.4,21.5,55.3,2.41,38.4,0.21,8.06,LOW,37.95,20.68,0.07,0.6433,40,0.01,false
992,RIDE_20260526_154715,2026-05-26 15:55:08.13215+00,68,21.6,43.8,2.21,38.39,0.23,8.83,LOW,37.95,20.68,0.07,0.6433,40,0.01,false
993,RIDE_20260526_154715,2026-05-26 15:55:09.304062+00,76.9,21.5,47.8,2.28,38.4,0.18,6.91,LOW,37.95,20.68,0.07,0.6433,40,0.01,false
994,RIDE_20260526_154715,2026-05-26 15:55:10.502113+00,78.8,21.8,44.4,2.22,38.4,0.19,7.3,LOW,37.95,20.68,0.07,0.6433,40,0.03,false
995,RIDE_20260526_154715,2026-05-26 15:55:11.67519+00,73.5,22,51,2.34,38.39,0.21,8.06,LOW,37.95,20.68,0.07,0.6433,40,0.03,false
996,RIDE_20260526_154715,2026-05-26 15:55:12.916488+00,72.8,22.2,45.2,2.23,38.4,0.19,7.3,LOW,37.86,20.74,0.07,0.6433,40,0.03,false
997,RIDE_20260526_154715,2026-05-26 15:55:14.103679+00,74,22.2,42.9,2.19,38.4,0.19,7.3,LOW,37.86,20.74,0.07,0.6433,40,0.03,false
998,RIDE_20260526_154715,2026-05-26 15:55:15.287128+00,77.4,22.2,39.2,2.12,38.4,0.17,6.53,LOW,37.86,20.74,0.07,0.6433,41,0.03,false
999,RIDE_20260526_154715,2026-05-26 15:55:16.441668+00,71.9,21.6,35.4,2.05,38.4,0.17,6.53,LOW,37.86,20.74,0.07,0.6433,41,0.03,false
1000,RIDE_20260526_154715,2026-05-26 15:55:17.613169+00,68,21.6,42.8,2.19,38.4,0.15,5.76,LOW,37.86,20.74,0.07,0.6433,41,0.03,false
1001,RIDE_20260526_154715,2026-05-26 15:55:18.775662+00,66,21.7,39.3,2.12,38.4,0.17,6.53,LOW,37.86,20.74,0.07,0.6433,41,0.03,false
1002,RIDE_20260526_154715,2026-05-26 15:55:19.949149+00,66.9,21.9,38.7,2.11,38.4,0.17,6.53,LOW,37.86,20.74,0.07,0.6433,41,0.03,false
1003,RIDE_20260526_154715,2026-05-26 15:55:21.124665+00,66.5,22.2,33.8,2.02,38.4,0.17,6.53,LOW,37.86,20.74,0.07,0.6433,41,0.03,false
1004,RIDE_20260526_154715,2026-05-26 15:55:22.284917+00,60.2,22,41,2.15,38.4,0.17,6.53,LOW,37.86,20.74,0.07,0.6433,41,0.03,false
1005,RIDE_20260526_154715,2026-05-26 15:55:23.495948+00,66.4,22,39.4,2.12,38.4,0.17,6.53,LOW,37.67,21.14,0.07,0.6433,41,0.03,false
1006,RIDE_20260526_154715,2026-05-26 15:55:24.669602+00,73.9,22,33.8,2.02,38.4,0.17,6.53,LOW,37.67,21.14,0.07,0.6433,41,0.03,false
1007,RIDE_20260526_154715,2026-05-26 15:55:25.823022+00,72.3,21.8,30.2,1.96,38.4,0.17,6.53,LOW,37.67,21.14,0.07,0.6433,41,0.03,false
1008,RIDE_20260526_154715,2026-05-26 15:55:26.987811+00,35,21.8,25,1,38.4,0.16,6.14,LOW,37.67,21.14,0.07,0.6433,41,0.03,false
1009,RIDE_20260526_154715,2026-05-26 15:55:28.148821+00,0,21.1,21.6,1,38.42,0.06,2.31,LOW,37.67,21.14,0.07,0.6433,41,0.03,false
1010,RIDE_20260526_154715,2026-05-26 15:55:29.321653+00,0,20.7,19.2,1,38.46,-0.07,-2.69,LOW,37.67,21.14,0.07,0.6433,41,0.03,false
1011,RIDE_20260526_154715,2026-05-26 15:55:30.502084+00,0,20.5,17.4,1,38.45,-0.07,-2.69,LOW,37.67,21.14,0.07,0.6433,41,0.03,false
1012,RIDE_20260526_154715,2026-05-26 15:55:31.674274+00,57.8,20.2,15.8,1.7,38.46,-0.07,-2.69,LOW,37.67,21.14,0.07,0.6433,41,0.03,false
1013,RIDE_20260526_154715,2026-05-26 15:55:32.905205+00,58.1,20.8,50.1,2.32,38.42,0.08,3.07,LOW,37.67,21.92,0.07,0.6433,41,0.03,false
1014,RIDE_20260526_154715,2026-05-26 15:55:34.064157+00,63.7,21.4,45.2,2.23,38.39,0.19,7.29,LOW,37.67,21.92,0.07,0.6433,41,0.03,false
1015,RIDE_20260526_154715,2026-05-26 15:55:35.241178+00,16.4,21.5,36.5,1,38.4,0.18,6.91,LOW,37.67,21.92,0.07,0.6433,41,0.03,false
1016,RIDE_20260526_154715,2026-05-26 15:55:36.40153+00,0,21.4,30.3,1,38.43,0.04,1.54,LOW,37.67,21.92,0.07,0.6433,41,0.03,false
1017,RIDE_20260526_154715,2026-05-26 15:55:37.581778+00,23.3,21.5,25.7,1,38.46,-0.08,-3.08,LOW,37.67,21.92,0.07,0.6433,41,0.03,false
1018,RIDE_20260526_154715,2026-05-26 15:55:38.764478+00,67.9,21.6,35.7,2.06,38.45,-0.06,-2.31,LOW,37.67,21.92,0.07,0.6433,41,0.03,false
1019,RIDE_20260526_154715,2026-05-26 15:55:39.954624+00,60,22.6,47.1,2.26,38.37,0.28,10.74,LOW,37.67,21.92,0.07,0.6433,41,0.03,false
1020,RIDE_20260526_154715,2026-05-26 15:55:41.149778+00,20.4,22.4,37.8,1,38.4,0.2,7.68,LOW,37.67,21.92,0.07,0.6433,41,0.03,false
1021,RIDE_20260526_154715,2026-05-26 15:55:42.299094+00,0,22.1,31.2,1,38.41,0.11,4.23,LOW,37.67,21.92,0.1,0.6062,41,0.03,false
1022,RIDE_20260526_154715,2026-05-26 15:55:43.515458+00,0,22.1,26.3,1,38.46,-0.08,-3.08,LOW,37.56,22.45,0.1,0.6062,41,0.03,false
1023,RIDE_20260526_154715,2026-05-26 15:55:44.690393+00,0,19.3,22.5,1,38.46,-0.08,-3.08,LOW,37.56,22.45,0.1,0.6062,41,0.03,false
1024,RIDE_20260526_154715,2026-05-26 15:55:45.868061+00,11.1,18.3,20,1,38.46,-0.08,-3.08,LOW,37.56,22.45,0.1,0.6062,41,0.03,false
1025,RIDE_20260526_154715,2026-05-26 15:55:47.023138+00,0,18.2,18,1,38.46,-0.08,-3.08,LOW,37.56,22.45,0.1,0.6062,41,0.03,false
1026,RIDE_20260526_154715,2026-05-26 15:55:48.195605+00,0,15.6,16.4,1,38.46,-0.08,-3.08,LOW,37.56,22.45,0.1,0.6062,41,0.03,false
1027,RIDE_20260526_154715,2026-05-26 15:55:49.354422+00,51.2,14.5,24.9,1.86,38.46,-0.08,-3.08,LOW,37.56,22.45,0.1,0.6062,41,0.03,false
1028,RIDE_20260526_154715,2026-05-26 15:55:50.522735+00,61,14.5,22.5,1.82,38.44,0,0,LOW,37.56,22.45,0.1,0.6062,41,0.03,false
1029,RIDE_20260526_154715,2026-05-26 15:55:51.689271+00,62.3,14.5,41.4,2.16,38.41,0.08,3.07,LOW,37.56,22.45,0.1,0.6062,41,0.03,false
1030,RIDE_20260526_154715,2026-05-26 15:55:52.857029+00,72,16.5,68.4,2.5,38.4,0.17,6.53,LOW,37.56,22.45,0.1,0.6062,41,0.03,false
1031,RIDE_20260526_154715,2026-05-26 15:55:54.075629+00,73,17.8,63.7,2.5,37.99,1.73,65.72,LOW,37.57,23.11,0.1,0.6062,41,0.01,false
1032,RIDE_20260526_154715,2026-05-26 15:55:55.235272+00,74.3,18.6,53.4,2.38,38.09,1.34,51.04,LOW,37.57,23.11,0.1,0.6062,41,0.01,false
1033,RIDE_20260526_154715,2026-05-26 15:55:56.400953+00,76.5,18.8,43.4,2.2,38.28,0.59,22.59,LOW,37.57,23.11,0.1,0.6062,41,0.01,false
1034,RIDE_20260526_154715,2026-05-26 15:55:57.575059+00,70.1,19.5,49.1,2.3,38.39,0.18,6.91,LOW,37.57,23.11,0.1,0.6062,41,0.01,false
1035,RIDE_20260526_154715,2026-05-26 15:55:58.740428+00,72.2,20.1,47.8,2.28,38.39,0.2,7.68,LOW,37.57,23.11,0.1,0.6062,41,0.01,false
1036,RIDE_20260526_154715,2026-05-26 15:55:59.909016+00,18.4,19.4,39.1,1,38.39,0.19,7.29,LOW,37.57,23.11,0.1,0.6062,41,0.01,false
1037,RIDE_20260526_154715,2026-05-26 15:56:01.078405+00,0,18.8,32.4,1,38.41,0.05,1.92,LOW,37.57,23.11,0.1,0.6062,41,0.01,false
1038,RIDE_20260526_154715,2026-05-26 15:56:02.249954+00,0,18.1,27.6,1,38.45,-0.08,-3.08,LOW,37.57,23.11,0.1,0.6062,41,0.01,false
1039,RIDE_20260526_154715,2026-05-26 15:56:03.45876+00,0,17.4,24.1,1,38.45,-0.08,-3.08,LOW,37.39,23.26,0.1,0.6062,41,0.01,false
1040,RIDE_20260526_154715,2026-05-26 15:56:04.633387+00,0,16.5,21.3,1,38.45,-0.08,-3.08,LOW,37.39,23.26,0.1,0.6062,41,0.01,false
1041,RIDE_20260526_154715,2026-05-26 15:56:05.825286+00,0,15.8,19.3,1,38.45,-0.08,-3.08,LOW,37.39,23.26,0.1,0.6062,41,0.01,false
1042,RIDE_20260526_154715,2026-05-26 15:56:07.002538+00,0,15.1,17.7,1,38.46,-0.08,-3.08,LOW,37.39,23.26,0.1,0.6062,41,0.03,false
1043,RIDE_20260526_154715,2026-05-26 15:56:08.171597+00,0,14.3,16.7,1,38.46,-0.08,-3.08,LOW,37.39,23.26,0.1,0.6062,41,0.03,false
1044,RIDE_20260526_154715,2026-05-26 15:56:09.331822+00,35.3,13.4,18.2,1,38.46,-0.08,-3.08,LOW,37.39,23.26,0.1,0.6062,41,0.03,false
1045,RIDE_20260526_154715,2026-05-26 15:56:10.519166+00,7.2,11.9,15.4,1,38.46,-0.08,-3.08,LOW,37.39,23.26,0.1,0.6062,41,0.03,false
1046,RIDE_20260526_154715,2026-05-26 15:56:11.67524+00,42.5,10,14.3,1,38.46,-0.08,-3.08,LOW,37.39,23.26,0.1,0.6062,41,0.03,false
1047,RIDE_20260526_154715,2026-05-26 15:56:12.845664+00,53.7,12.4,81.6,2.5,38.46,-0.08,-3.08,LOW,37.39,23.26,0.1,0.6062,41,0.03,false
1048,RIDE_20260526_154715,2026-05-26 15:56:14.066847+00,62.6,15.7,65.7,2.5,37.96,1.86,70.61,LOW,37.63,23.31,0.1,0.6062,41,0.03,false
1049,RIDE_20260526_154715,2026-05-26 15:56:15.242912+00,62.2,19.1,72.6,2.5,37.16,4.8,178.37,LOW,37.63,23.31,0.1,0.6062,41,0.04,false
1050,RIDE_20260526_154715,2026-05-26 15:56:16.408873+00,77.8,20.7,77,2.5,38.36,0.24,9.21,LOW,37.63,23.31,0.1,0.6062,41,0.03,false
1051,RIDE_20260526_154715,2026-05-26 15:56:17.574698+00,95.6,22.8,64.3,2.5,38.36,0.26,9.97,LOW,37.63,23.31,0.1,0.6062,41,0.02,false
1052,RIDE_20260526_154715,2026-05-26 15:56:18.746753+00,72.8,23,53.3,2.38,38.37,0.24,9.21,LOW,37.63,23.31,0.1,0.6062,41,0.02,false
1053,RIDE_20260526_154715,2026-05-26 15:56:19.914992+00,57.5,22.4,42.1,2.17,38.39,0.18,6.91,LOW,37.63,23.31,0.1,0.6062,41,0.02,false
1054,RIDE_20260526_154715,2026-05-26 15:56:21.085408+00,0,19.8,34,1,38.39,0.18,6.91,LOW,37.63,23.31,0.1,0.6062,41,0.02,false
1055,RIDE_20260526_154715,2026-05-26 15:56:22.24876+00,9,14.1,28.2,1,38.44,-0.08,-3.08,LOW,37.63,23.31,0.1,0.6062,41,0.02,false
1056,RIDE_20260526_154715,2026-05-26 15:56:23.439372+00,4.9,13.7,24.1,1,38.44,-0.08,-3.08,LOW,37.65,23.23,0.1,0.6062,41,0.02,false
1057,RIDE_20260526_154715,2026-05-26 15:56:24.616341+00,50.4,12.9,19.8,1,38.42,0,0,LOW,37.65,23.23,0.1,0.6062,41,0.02,false
1058,RIDE_20260526_154715,2026-05-26 15:56:25.769203+00,36.5,11.1,17.2,1,38.44,-0.06,-2.31,LOW,37.65,23.23,0.1,0.6062,41,0.02,false
1059,RIDE_20260526_154715,2026-05-26 15:56:26.941473+00,23.8,7.6,13.8,1,38.45,-0.08,-3.08,LOW,37.65,23.23,0.1,0.6062,41,0.03,false
1060,RIDE_20260526_154715,2026-05-26 15:56:28.108102+00,0,7.6,10.2,1,38.45,-0.08,-3.08,LOW,37.65,23.23,0.1,0.6062,41,0.0307,false
1061,RIDE_20260526_154715,2026-05-26 15:56:29.260405+00,0,0,7.5,1,38.45,-0.08,-3.08,LOW,37.65,23.23,0.1,0.6062,41,0.0307,false
1062,RIDE_20260526_154715,2026-05-26 15:56:30.428556+00,0,0,5.6,1,38.45,-0.08,-3.08,LOW,37.65,23.23,0.1,0.6062,41,0.0307,false
1063,RIDE_20260526_154715,2026-05-26 15:56:31.591882+00,0,0,4.1,1,38.45,-0.08,-3.08,LOW,37.65,23.23,0.1,0.6062,41,0.0307,false
1064,RIDE_20260526_154715,2026-05-26 15:56:32.77408+00,0,0,3,1,38.45,-0.08,-3.08,LOW,37.65,23.23,0.1,0.6062,41,0.0307,false
1065,RIDE_20260526_154715,2026-05-26 15:56:34.00099+00,0,0,2.3,1,38.45,-0.08,-3.08,LOW,37.43,23.72,0.1,0.6062,41,0.0307,false
1066,RIDE_20260526_154715,2026-05-26 15:56:35.174415+00,0,0,1.7,1,38.45,-0.08,-3.08,LOW,37.43,23.72,0.1,0.6062,41,0.0307,false
1067,RIDE_20260526_154715,2026-05-26 15:56:36.354945+00,0,0,1.2,1,38.45,-0.08,-3.08,LOW,37.43,23.72,0.1,0.6062,41,0.0307,false
1068,RIDE_20260526_154715,2026-05-26 15:56:37.537036+00,0,0,0.9,1,38.45,-0.08,-3.08,LOW,37.43,23.72,0.1,0.6062,41,0.0307,false
1069,RIDE_20260526_154715,2026-05-26 15:56:38.730155+00,0,0,0.7,1,38.45,-0.08,-3.08,LOW,37.43,23.72,0.1,0.6062,41,0.0307,false
